xuptdsj180123高宇科,老师讲的通俗易懂，我受益颇多,5.0
窦春清,课程讲的非常清晰，前提是需要有c语言基础才行，适合初学者。,5.0
何物狂夫,讲的很好，很容易听懂,5.0
xupt计科180704白云鹏,老师讲的好,5.0
xuptjk180336张乐,老师讲课特别清晰，解决了我很多问题,5.0
xuptdsj180104孙涛,总的来说，获益匪浅，从一个说句结构没有任何接触的小白，到大概了解全部的框架以致对下学期的数据结构课程比较有信心，我从课里边收获到很多,5.0
xuptjk1807曹括成,棒棒棒棒棒,5.0
xyptrj1801戴华磊,推荐学习使用这个,5.0
xuptrj170524高茜,非常好好着,5.0
xuptjk180126尚凡,讲的非常好,5.0
xuptrj180425王雨婷,非常好，老师很细心,5.0
xuptjk180602吴雨田,讲解详细，结构清晰，深入浅出,5.0
xuptrj180525李新月,特别的不错,5.0
xuptjk180322王博文,老师教的很棒,5.0
XUPTRJ180316黄佳璇,老师讲的很好,5.0
xuptrj180211韦佳君,老师讲得详细具体让人容易理解,5.0
xuptjk180634李巾豪,非常好，讲解细致,5.0
xuptjk180227陈佳佳,老师讲的很好,5.0
xuptjk180518黄云川,让我学习到了很多新知识。,5.0
mooc1521680648220,渣渣渣渣渣,1.0
超级兔子嘟嘟,课程很好。就是有的填空题作业填的内容太复杂不太友好。,5.0
cc熊太郎,老师认真负责，但是感觉每个课件之间衔接不好,4.0
wolf.brother,真的有点难,4.0
KingGold96,课程很不错,4.0
morisykt1507789714357,老师讲的有点简单了吧，作为不是计科专业的表示听完还是没搞懂,3.0
LXSword,感觉编程题有点太简单了,4.0
徐宸,不，不，不错呢！,1.0
zero伯劳,原来c有这么妙的作用！,4.0
天天打鱼,7777777,4.0
小陈陈爱学习,感觉老师讲的东西太略啦,3.0
PhoenixViva,verygood,4.0
xuptjk180232齐月月,讲解清晰，初学者易懂，推荐,5.0
xuptjk180731范继欣,感觉灰常的好,5.0
